TILGANG1,TILGANG2,ANVENDELSE,PRISENHED,TID,INDHOLD
Import eksklusiv told,100010 Slagterier-(Tilgang),"Offentligt forbrug, i alt-(Anvendelse)",Løbende priser,2001,0.0
Import eksklusiv told,100010 Slagterier-(Tilgang),"Offentligt forbrug, i alt-(Anvendelse)",Løbende priser,2002,0.001
Import eksklusiv told,100010 Slagterier-(Tilgang),"Offentligt forbrug, i alt-(Anvendelse)",Løbende priser,2003,0.064
Import eksklusiv told,100010 Slagterier-(Tilgang),"Offentligt forbrug, i alt-(Anvendelse)",Løbende priser,2004,0.223
Import eksklusiv told,100010 Slagterier-(Tilgang),"Offentligt forbrug, i alt-(Anvendelse)",Løbende priser,2005,0.408
Import eksklusiv told,100010 Slagterier-(Tilgang),"Offentligt forbrug, i alt-(Anvendelse)",Løbende priser,2006,0.443
Import eksklusiv told,100010 Slagterier-(Tilgang),"Offentligt forbrug, i alt-(Anvendelse)",Løbende priser,2007,0.0
Import eksklusiv told,100010 Slagterier-(Tilgang),"Offentligt forbrug, i alt-(Anvendelse)",Løbende priser,2008,0.352
Import eksklusiv told,100010 Slagterier-(Tilgang),"Offentligt forbrug, i alt-(Anvendelse)",Løbende priser,2009,0.533
Import eksklusiv told,100010 Slagterier-(Tilgang),"Offentligt forbrug, i alt-(Anvendelse)",Løbende priser,2010,0.439
Import eksklusiv told,100010 Slagterier-(Tilgang),"Offentligt forbrug, i alt-(Anvendelse)",Løbende priser,2011,0.429
Import eksklusiv told,100010 Slagterier-(Tilgang),"Offentligt forbrug, i alt-(Anvendelse)",Løbende priser,2012,0.339
Import eksklusiv told,100010 Slagterier-(Tilgang),"Offentligt forbrug, i alt-(Anvendelse)",Løbende priser,2013,0.254
Import eksklusiv told,100010 Slagterier-(Tilgang),"Offentligt forbrug, i alt-(Anvendelse)",Løbende priser,2014,0.326
Import eksklusiv told,100010 Slagterier-(Tilgang),"Offentligt forbrug, i alt-(Anvendelse)",Løbende priser,2015,0.344
Import eksklusiv told,100010 Slagterier-(Tilgang),"Offentligt forbrug, i alt-(Anvendelse)",Løbende priser,2016,0.329
Import eksklusiv told,100010 Slagterier-(Tilgang),"Offentligt forbrug, i alt-(Anvendelse)",Løbende priser,2017,0.46699999999999997
Import eksklusiv told,100010 Slagterier-(Tilgang),"Offentligt forbrug, i alt-(Anvendelse)",Løbende priser,2018,2.736
Import eksklusiv told,100010 Slagterier-(Tilgang),"Offentligt forbrug, i alt-(Anvendelse)",Løbende priser,2019,2.047
Import eksklusiv told,100010 Slagterier-(Tilgang),"Offentligt forbrug, i alt-(Anvendelse)",Løbende priser,2020,1.731
Import eksklusiv told,100010 Slagterier-(Tilgang),"Offentligt forbrug, i alt-(Anvendelse)",Løbende priser,2021,1.758
Import eksklusiv told,100010 Slagterier-(Tilgang),"Offentligt forbrug, i alt-(Anvendelse)",Løbende priser,2022,1.435
Import eksklusiv told,100030 Mejerier-(Tilgang),010000 Landbrug og gartneri- (Anvendelse),Foregående års priser,1967,5.871
Import eksklusiv told,100030 Mejerier-(Tilgang),010000 Landbrug og gartneri- (Anvendelse),Foregående års priser,1968,6.856
Import eksklusiv told,100030 Mejerier-(Tilgang),010000 Landbrug og gartneri- (Anvendelse),Foregående års priser,1969,4.451
Import eksklusiv told,100030 Mejerier-(Tilgang),010000 Landbrug og gartneri- (Anvendelse),Foregående års priser,1970,7.366
Import eksklusiv told,100030 Mejerier-(Tilgang),010000 Landbrug og gartneri- (Anvendelse),Foregående års priser,1971,7.711
Import eksklusiv told,100030 Mejerier-(Tilgang),010000 Landbrug og gartneri- (Anvendelse),Foregående års priser,1972,10.678
Import eksklusiv told,100030 Mejerier-(Tilgang),010000 Landbrug og gartneri- (Anvendelse),Foregående års priser,1973,10.653
Import eksklusiv told,100030 Mejerier-(Tilgang),010000 Landbrug og gartneri- (Anvendelse),Foregående års priser,1974,7.822
Import eksklusiv told,100030 Mejerier-(Tilgang),010000 Landbrug og gartneri- (Anvendelse),Foregående års priser,1975,3.974
Import eksklusiv told,100030 Mejerier-(Tilgang),010000 Landbrug og gartneri- (Anvendelse),Foregående års priser,1976,20.292
Import eksklusiv told,100030 Mejerier-(Tilgang),010000 Landbrug og gartneri- (Anvendelse),Foregående års priser,1977,8.062
Import eksklusiv told,100030 Mejerier-(Tilgang),010000 Landbrug og gartneri- (Anvendelse),Foregående års priser,1978,13.376
Import eksklusiv told,100030 Mejerier-(Tilgang),010000 Landbrug og gartneri- (Anvendelse),Foregående års priser,1979,48.513
Import eksklusiv told,100030 Mejerier-(Tilgang),010000 Landbrug og gartneri- (Anvendelse),Foregående års priser,1980,26.694
Import eksklusiv told,100030 Mejerier-(Tilgang),010000 Landbrug og gartneri- (Anvendelse),Foregående års priser,1981,29.484
Import eksklusiv told,100030 Mejerier-(Tilgang),010000 Landbrug og gartneri- (Anvendelse),Foregående års priser,1982,29.388
Import eksklusiv told,100030 Mejerier-(Tilgang),010000 Landbrug og gartneri- (Anvendelse),Foregående års priser,1983,25.182
Import eksklusiv told,100030 Mejerier-(Tilgang),010000 Landbrug og gartneri- (Anvendelse),Foregående års priser,1984,43.997
Import eksklusiv told,100030 Mejerier-(Tilgang),010000 Landbrug og gartneri- (Anvendelse),Foregående års priser,1985,47.211
Import eksklusiv told,100030 Mejerier-(Tilgang),010000 Landbrug og gartneri- (Anvendelse),Foregående års priser,1986,32.293
Import eksklusiv told,100030 Mejerier-(Tilgang),010000 Landbrug og gartneri- (Anvendelse),Foregående års priser,1987,44.145
Import eksklusiv told,100030 Mejerier-(Tilgang),010000 Landbrug og gartneri- (Anvendelse),Foregående års priser,1988,59.169
Import eksklusiv told,100030 Mejerier-(Tilgang),010000 Landbrug og gartneri- (Anvendelse),Foregående års priser,1989,43.379
Import eksklusiv told,100030 Mejerier-(Tilgang),010000 Landbrug og gartneri- (Anvendelse),Foregående års priser,1990,55.006
Import eksklusiv told,100030 Mejerier-(Tilgang),010000 Landbrug og gartneri- (Anvendelse),Foregående års priser,1991,47.16
Import eksklusiv told,100030 Mejerier-(Tilgang),010000 Landbrug og gartneri- (Anvendelse),Foregående års priser,1992,35.96
Import eksklusiv told,100030 Mejerier-(Tilgang),010000 Landbrug og gartneri- (Anvendelse),Foregående års priser,1993,47.351
Import eksklusiv told,100030 Mejerier-(Tilgang),010000 Landbrug og gartneri- (Anvendelse),Foregående års priser,1994,54.275
Import eksklusiv told,100030 Mejerier-(Tilgang),010000 Landbrug og gartneri- (Anvendelse),Foregående års priser,1995,48.069
Import eksklusiv told,100030 Mejerier-(Tilgang),010000 Landbrug og gartneri- (Anvendelse),Foregående års priser,1996,56.084
Import eksklusiv told,100030 Mejerier-(Tilgang),010000 Landbrug og gartneri- (Anvendelse),Foregående års priser,1997,57.343
Import eksklusiv told,100030 Mejerier-(Tilgang),010000 Landbrug og gartneri- (Anvendelse),Foregående års priser,1998,37.17
Import eksklusiv told,100030 Mejerier-(Tilgang),010000 Landbrug og gartneri- (Anvendelse),Foregående års priser,1999,38.869
Import eksklusiv told,100030 Mejerier-(Tilgang),010000 Landbrug og gartneri- (Anvendelse),Foregående års priser,2000,43.403
Import eksklusiv told,100030 Mejerier-(Tilgang),010000 Landbrug og gartneri- (Anvendelse),Foregående års priser,2001,50.731
Import eksklusiv told,100030 Mejerier-(Tilgang),010000 Landbrug og gartneri- (Anvendelse),Foregående års priser,2002,55.661
Import eksklusiv told,100030 Mejerier-(Tilgang),010000 Landbrug og gartneri- (Anvendelse),Foregående års priser,2003,37.225
Import eksklusiv told,100030 Mejerier-(Tilgang),010000 Landbrug og gartneri- (Anvendelse),Foregående års priser,2004,40.084
Import eksklusiv told,100030 Mejerier-(Tilgang),010000 Landbrug og gartneri- (Anvendelse),Foregående års priser,2005,60.822
Import eksklusiv told,100030 Mejerier-(Tilgang),010000 Landbrug og gartneri- (Anvendelse),Foregående års priser,2006,92.101
Import eksklusiv told,100030 Mejerier-(Tilgang),010000 Landbrug og gartneri- (Anvendelse),Foregående års priser,2007,79.975
Import eksklusiv told,100030 Mejerier-(Tilgang),010000 Landbrug og gartneri- (Anvendelse),Foregående års priser,2008,68.145
Import eksklusiv told,100030 Mejerier-(Tilgang),010000 Landbrug og gartneri- (Anvendelse),Foregående års priser,2009,60.832
Import eksklusiv told,100030 Mejerier-(Tilgang),010000 Landbrug og gartneri- (Anvendelse),Foregående års priser,2010,48.042
Import eksklusiv told,100030 Mejerier-(Tilgang),010000 Landbrug og gartneri- (Anvendelse),Foregående års priser,2011,52.663999999999994
Import eksklusiv told,100030 Mejerier-(Tilgang),010000 Landbrug og gartneri- (Anvendelse),Foregående års priser,2012,39.202000000000005
Import eksklusiv told,100030 Mejerier-(Tilgang),010000 Landbrug og gartneri- (Anvendelse),Foregående års priser,2013,9.214
Import eksklusiv told,100030 Mejerier-(Tilgang),010000 Landbrug og gartneri- (Anvendelse),Foregående års priser,2014,12.594000000000001
Import eksklusiv told,100030 Mejerier-(Tilgang),010000 Landbrug og gartneri- (Anvendelse),Foregående års priser,2015,17.993000000000002
Import eksklusiv told,100030 Mejerier-(Tilgang),010000 Landbrug og gartneri- (Anvendelse),Foregående års priser,2016,9.904
Import eksklusiv told,100030 Mejerier-(Tilgang),010000 Landbrug og gartneri- (Anvendelse),Foregående års priser,2017,8.891
Import eksklusiv told,100030 Mejerier-(Tilgang),010000 Landbrug og gartneri- (Anvendelse),Foregående års priser,2018,10.229999999999999
Import eksklusiv told,100030 Mejerier-(Tilgang),010000 Landbrug og gartneri- (Anvendelse),Foregående års priser,2019,2557.175
Import eksklusiv told,100030 Mejerier-(Tilgang),010000 Landbrug og gartneri- (Anvendelse),Foregående års priser,2020,36.483
Import eksklusiv told,100030 Mejerier-(Tilgang),010000 Landbrug og gartneri- (Anvendelse),Foregående års priser,2021,57.388
Import eksklusiv told,100030 Mejerier-(Tilgang),010000 Landbrug og gartneri- (Anvendelse),Foregående års priser,2022,56.964
Import eksklusiv told,100030 Mejerier-(Tilgang),010000 Landbrug og gartneri- (Anvendelse),Løbende priser,1966,4.023
Import eksklusiv told,100030 Mejerier-(Tilgang),010000 Landbrug og gartneri- (Anvendelse),Løbende priser,1967,6.216
Import eksklusiv told,100030 Mejerier-(Tilgang),010000 Landbrug og gartneri- (Anvendelse),Løbende priser,1968,5.793
Import eksklusiv told,100030 Mejerier-(Tilgang),010000 Landbrug og gartneri- (Anvendelse),Løbende priser,1969,4.177
Import eksklusiv told,100030 Mejerier-(Tilgang),010000 Landbrug og gartneri- (Anvendelse),Løbende priser,1970,8.286
Import eksklusiv told,100030 Mejerier-(Tilgang),010000 Landbrug og gartneri- (Anvendelse),Løbende priser,1971,12.563
Import eksklusiv told,100030 Mejerier-(Tilgang),010000 Landbrug og gartneri- (Anvendelse),Løbende priser,1972,12.391
Import eksklusiv told,100030 Mejerier-(Tilgang),010000 Landbrug og gartneri- (Anvendelse),Løbende priser,1973,12.449
Import eksklusiv told,100030 Mejerier-(Tilgang),010000 Landbrug og gartneri- (Anvendelse),Løbende priser,1974,9.554
Import eksklusiv told,100030 Mejerier-(Tilgang),010000 Landbrug og gartneri- (Anvendelse),Løbende priser,1975,4.266
Import eksklusiv told,100030 Mejerier-(Tilgang),010000 Landbrug og gartneri- (Anvendelse),Løbende priser,1976,21.006
Import eksklusiv told,100030 Mejerier-(Tilgang),010000 Landbrug og gartneri- (Anvendelse),Løbende priser,1977,8.653
Import eksklusiv told,100030 Mejerier-(Tilgang),010000 Landbrug og gartneri- (Anvendelse),Løbende priser,1978,13.447
Import eksklusiv told,100030 Mejerier-(Tilgang),010000 Landbrug og gartneri- (Anvendelse),Løbende priser,1979,51.337
Import eksklusiv told,100030 Mejerier-(Tilgang),010000 Landbrug og gartneri- (Anvendelse),Løbende priser,1980,29.282
Import eksklusiv told,100030 Mejerier-(Tilgang),010000 Landbrug og gartneri- (Anvendelse),Løbende priser,1981,32.004
Import eksklusiv told,100030 Mejerier-(Tilgang),010000 Landbrug og gartneri- (Anvendelse),Løbende priser,1982,32.77
Import eksklusiv told,100030 Mejerier-(Tilgang),010000 Landbrug og gartneri- (Anvendelse),Løbende priser,1983,25.79
Import eksklusiv told,100030 Mejerier-(Tilgang),010000 Landbrug og gartneri- (Anvendelse),Løbende priser,1984,51.07
Import eksklusiv told,100030 Mejerier-(Tilgang),010000 Landbrug og gartneri- (Anvendelse),Løbende priser,1985,48.851
Import eksklusiv told,100030 Mejerier-(Tilgang),010000 Landbrug og gartneri- (Anvendelse),Løbende priser,1986,32.556
Import eksklusiv told,100030 Mejerier-(Tilgang),010000 Landbrug og gartneri- (Anvendelse),Løbende priser,1987,48.357
Import eksklusiv told,100030 Mejerier-(Tilgang),010000 Landbrug og gartneri- (Anvendelse),Løbende priser,1988,76.893
Import eksklusiv told,100030 Mejerier-(Tilgang),010000 Landbrug og gartneri- (Anvendelse),Løbende priser,1989,47.432
Import eksklusiv told,100030 Mejerier-(Tilgang),010000 Landbrug og gartneri- (Anvendelse),Løbende priser,1990,49.477
Import eksklusiv told,100030 Mejerier-(Tilgang),010000 Landbrug og gartneri- (Anvendelse),Løbende priser,1991,37.271
Import eksklusiv told,100030 Mejerier-(Tilgang),010000 Landbrug og gartneri- (Anvendelse),Løbende priser,1992,41.759
Import eksklusiv told,100030 Mejerier-(Tilgang),010000 Landbrug og gartneri- (Anvendelse),Løbende priser,1993,52.715
Import eksklusiv told,100030 Mejerier-(Tilgang),010000 Landbrug og gartneri- (Anvendelse),Løbende priser,1994,51.99
Import eksklusiv told,100030 Mejerier-(Tilgang),010000 Landbrug og gartneri- (Anvendelse),Løbende priser,1995,49.901
Import eksklusiv told,100030 Mejerier-(Tilgang),010000 Landbrug og gartneri- (Anvendelse),Løbende priser,1996,54.326
Import eksklusiv told,100030 Mejerier-(Tilgang),010000 Landbrug og gartneri- (Anvendelse),Løbende priser,1997,52.131
Import eksklusiv told,100030 Mejerier-(Tilgang),010000 Landbrug og gartneri- (Anvendelse),Løbende priser,1998,36.807
Import eksklusiv told,100030 Mejerier-(Tilgang),010000 Landbrug og gartneri- (Anvendelse),Løbende priser,1999,37.967
Import eksklusiv told,100030 Mejerier-(Tilgang),010000 Landbrug og gartneri- (Anvendelse),Løbende priser,2000,43.341
Import eksklusiv told,100030 Mejerier-(Tilgang),010000 Landbrug og gartneri- (Anvendelse),Løbende priser,2001,55.166
Import eksklusiv told,100030 Mejerier-(Tilgang),010000 Landbrug og gartneri- (Anvendelse),Løbende priser,2002,55.033
Import eksklusiv told,100030 Mejerier-(Tilgang),010000 Landbrug og gartneri- (Anvendelse),Løbende priser,2003,34.824
Import eksklusiv told,100030 Mejerier-(Tilgang),010000 Landbrug og gartneri- (Anvendelse),Løbende priser,2004,40.759
Import eksklusiv told,100030 Mejerier-(Tilgang),010000 Landbrug og gartneri- (Anvendelse),Løbende priser,2005,63.632999999999996
Import eksklusiv told,100030 Mejerier-(Tilgang),010000 Landbrug og gartneri- (Anvendelse),Løbende priser,2006,87.088
Import eksklusiv told,100030 Mejerier-(Tilgang),010000 Landbrug og gartneri- (Anvendelse),Løbende priser,2007,84.94200000000001
Import eksklusiv told,100030 Mejerier-(Tilgang),010000 Landbrug og gartneri- (Anvendelse),Løbende priser,2008,69.795
Import eksklusiv told,100030 Mejerier-(Tilgang),010000 Landbrug og gartneri- (Anvendelse),Løbende priser,2009,44.004000000000005
Import eksklusiv told,100030 Mejerier-(Tilgang),010000 Landbrug og gartneri- (Anvendelse),Løbende priser,2010,44.549
Import eksklusiv told,100030 Mejerier-(Tilgang),010000 Landbrug og gartneri- (Anvendelse),Løbende priser,2011,61.321999999999996
Import eksklusiv told,100030 Mejerier-(Tilgang),010000 Landbrug og gartneri- (Anvendelse),Løbende priser,2012,40.482
Import eksklusiv told,100030 Mejerier-(Tilgang),010000 Landbrug og gartneri- (Anvendelse),Løbende priser,2013,11.854000000000001
Import eksklusiv told,100030 Mejerier-(Tilgang),010000 Landbrug og gartneri- (Anvendelse),Løbende priser,2014,12.931000000000001
Import eksklusiv told,100030 Mejerier-(Tilgang),010000 Landbrug og gartneri- (Anvendelse),Løbende priser,2015,13.391
Import eksklusiv told,100030 Mejerier-(Tilgang),010000 Landbrug og gartneri- (Anvendelse),Løbende priser,2016,9.779
Import eksklusiv told,100030 Mejerier-(Tilgang),010000 Landbrug og gartneri- (Anvendelse),Løbende priser,2017,9.602
Import eksklusiv told,100030 Mejerier-(Tilgang),010000 Landbrug og gartneri- (Anvendelse),Løbende priser,2018,8.743
Import eksklusiv told,100030 Mejerier-(Tilgang),010000 Landbrug og gartneri- (Anvendelse),Løbende priser,2019,2348.6989999999996
Import eksklusiv told,100030 Mejerier-(Tilgang),010000 Landbrug og gartneri- (Anvendelse),Løbende priser,2020,39.695
Import eksklusiv told,100030 Mejerier-(Tilgang),010000 Landbrug og gartneri- (Anvendelse),Løbende priser,2021,65.28399999999999
Import eksklusiv told,100030 Mejerier-(Tilgang),010000 Landbrug og gartneri- (Anvendelse),Løbende priser,2022,67.952
Import eksklusiv told,100030 Mejerier-(Tilgang),100010 Slagterier- (Anvendelse),Foregående års priser,1967,0.9
Import eksklusiv told,100030 Mejerier-(Tilgang),100010 Slagterier- (Anvendelse),Foregående års priser,1968,0.771
Import eksklusiv told,100030 Mejerier-(Tilgang),100010 Slagterier- (Anvendelse),Foregående års priser,1969,0.806
Import eksklusiv told,100030 Mejerier-(Tilgang),100010 Slagterier- (Anvendelse),Foregående års priser,1970,1.281
Import eksklusiv told,100030 Mejerier-(Tilgang),100010 Slagterier- (Anvendelse),Foregående års priser,1971,0.824
Import eksklusiv told,100030 Mejerier-(Tilgang),100010 Slagterier- (Anvendelse),Foregående års priser,1972,1.216
Import eksklusiv told,100030 Mejerier-(Tilgang),100010 Slagterier- (Anvendelse),Foregående års priser,1973,2.062
Import eksklusiv told,100030 Mejerier-(Tilgang),100010 Slagterier- (Anvendelse),Foregående års priser,1974,1.864
Import eksklusiv told,100030 Mejerier-(Tilgang),100010 Slagterier- (Anvendelse),Foregående års priser,1975,3.115
Import eksklusiv told,100030 Mejerier-(Tilgang),100010 Slagterier- (Anvendelse),Foregående års priser,1976,5.698
Import eksklusiv told,100030 Mejerier-(Tilgang),100010 Slagterier- (Anvendelse),Foregående års priser,1977,4.637
Import eksklusiv told,100030 Mejerier-(Tilgang),100010 Slagterier- (Anvendelse),Foregående års priser,1978,5.797
Import eksklusiv told,100030 Mejerier-(Tilgang),100010 Slagterier- (Anvendelse),Foregående års priser,1979,11.872
Import eksklusiv told,100030 Mejerier-(Tilgang),100010 Slagterier- (Anvendelse),Foregående års priser,1980,11.052
Import eksklusiv told,100030 Mejerier-(Tilgang),100010 Slagterier- (Anvendelse),Foregående års priser,1981,13.706
