ANVENDELSE,TID,P_Mtot,M_tot,P_KL,KL,P_JKL,JKL,P_MDtot,MD_tot,P_MFtot,MF_tot
REST,2005,0.8211838848810152,1342969.9891879796,0.7180884230939382,1907517.2965526462,0.7214442086121404,1921987.7531117073,0.7907907919593979,1007843.1616853228,0.8888126682013489,279026.24464373454
REST,2006,0.842904546574552,1437216.5649397792,0.7361426031787409,1952563.999411413,0.741560649293708,1967469.9564889525,0.8104985046266685,1065521.3699595814,0.9208720012774342,311035.4159999139
REST,2007,0.8682143168668313,1499775.8752689667,0.7748847249372941,1983042.3347415878,0.7820764722393284,1997933.3081811245,0.8367201451183459,1112934.1434324959,0.9489735165463307,323603.2972949749
REST,2008,0.909051785223538,1517743.1565801573,0.8113383759997357,2015048.0421033597,0.8204086166702782,2029093.4992953923,0.8802770155211501,1104159.127027266,0.9849596477701259,348261.02650659677
REST,2009,0.9011524670685186,1379351.5808080107,0.8115335862607719,1984433.508889667,0.8177468500965137,2000358.4968535395,0.8801867985601932,1021559.5717532327,0.9372916441661303,299322.4368809944
REST,2010,0.9261953500716171,1364739.9319185324,0.8295227688588769,1969763.2903962848,0.8332768129847831,1985543.5183541006,0.9004220188355134,1004672.4336771857,0.9747217458216691,302222.1821384249
REST,2011,0.955443195131523,1400676.1059361345,0.8390258982953508,1983831.59420595,0.8402086327484151,1999727.126963353,0.9243043625600388,1020287.3838959547,1.0266529686639578,320894.0226693427
REST,2012,0.9734452769645534,1427973.9487098223,0.8586541764467783,1968424.8124196471,0.8597100290614075,1984469.3812289294,0.9467497850129206,1030820.562569952,1.031060054540585,336143.21151683957
REST,2013,0.9734174798897703,1417020.81121062,0.8665978528225252,1976095.8944475127,0.8667654626076408,1992065.7543130873,0.9513184732537793,1014623.8385328922,1.0181669338548902,341693.7689017341
REST,2014,0.9733413641353762,1463315.255552935,0.8766232900016394,1979783.665435907,0.8773823897297626,1995661.2075085437,0.9553393508767989,1053827.1485163942,1.0084473281097557,346816.33066108427
REST,2015,0.9636861308933767,1517724.395020711,0.8909416302780007,1998987.7274770646,0.8922867420704774,2015079.177975631,0.9527055185087744,1078366.6547960045,0.9824125278891073,374483.6110656027
REST,2016,0.9547116299903003,1581461.094189603,0.9022531361596134,2033891.7022719553,0.9029999068458048,2049256.549369359,0.9474850101194259,1119206.8979184567,0.9646667352618801,394791.10046912945
REST,2017,0.9767911608561819,1617080.4858793817,0.9185981285463536,2057918.6313789184,0.9191079596334337,2073364.4123589392,0.9692644966404873,1143627.0995605737,0.9928905358000867,404505.0199580772
REST,2018,0.9959622931903291,1650726.882173057,0.9432676932590074,2072342.4771426087,0.9437765466985851,2087736.845455793,0.9862000541054963,1151259.534283646,1.0183937767538715,429642.0215711384
REST,2019,1.0044893689198209,1681786.1525171043,0.9676922440794045,2099495.2966254465,0.9679777716229276,2114763.561101176,0.9990517309988989,1156450.0977790442,1.0234204353255427,454629.04778914136
REST,2020,1.0,1658028.5920000002,1.0,2068520.8414623989,1.0,2083790.4052988489,1.0,1138436.455,1.0,449937.623
REST,2021,1.049922119555929,1767698.2305935067,1.0103644260395341,2155264.9318906246,1.0105627162974828,2170362.3380138744,1.0379949953368708,1212596.7010000001,1.0843489049289576,480907.74899999995
REST,2022,1.1664079963242304,1864350.3043985658,1.0660678757109703,2225307.8342518467,1.066518648620899,2240332.4609058555,1.1347290450422773,1264111.6584325703,1.2635642486212058,522161.76400998497
